"idhod","hodnota","ukaz_kod","vek_cis","vek_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vek_txt","uzemi_txt"
"947088688","51","3162","1035","1100000014","43","530786","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Říkov"
"947076908","137","3162","1035","1300150064","43","530786","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Říkov"
"947135569","36","3162","1035","1200659999","43","530786","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Říkov"
"947143030","209","3162",,,"43","530794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Trnávka"
"947100390","35","3162","1035","1100000014","43","530794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Trnávka"
"947064226","124","3162","1035","1300150064","43","530794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Trnávka"
"947088689","50","3162","1035","1200659999","43","530794","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Trnávka"
"947072376","160","3162",,,"43","530808","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Královec"
"947088690","17","3162","1035","1100000014","43","530808","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Královec"
"947123838","105","3162","1035","1300150064","43","530808","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Královec"
"947076909","38","3162","1035","1200659999","43","530808","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Královec"
"947071899","1344","3162",,,"43","530816","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Trhový Štěpánov"
"947076910","214","3162","1035","1100000014","43","530816","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Trhový Štěpánov"
"947147264","853","3162","1035","1300150064","43","530816","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Trhový Štěpánov"
"947100391","277","3162","1035","1200659999","43","530816","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Trhový Štěpánov"
"947096238","249","3162",,,"43","530824","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Velenov"
"947064227","50","3162","1035","1100000014","43","530824","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Velenov"
"947112193","153","3162","1035","1300150064","43","530824","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Velenov"
"947112192","46","3162","1035","1200659999","43","530824","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Velenov"
"947084429","125","3162",,,"43","530832","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Brambory"
"947147407","13","3162","1035","1100000014","43","530832","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Brambory"
"947147406","80","3162","1035","1300150064","43","530832","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Brambory"
"947076911","32","3162","1035","1200659999","43","530832","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Brambory"
"947143031","5737","3162",,,"43","530841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Týnec nad Sázavou"
"947147408","952","3162","1035","1100000014","43","530841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Týnec nad Sázavou"
"947112346","3390","3162","1035","1300150064","43","530841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Týnec nad Sázavou"
"947088829","1395","3162","1035","1200659999","43","530841","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Týnec nad Sázavou"
"947084430","276","3162",,,"43","530859","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Semtěš"
"947064384","52","3162","1035","1100000014","43","530859","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Semtěš"
"947064383","159","3162","1035","1300150064","43","530859","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Semtěš"
"947112347","65","3162","1035","1200659999","43","530859","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Semtěš"
"947072613","329","3162",,,"43","530867","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Veliš"
"947077043","52","3162","1035","1100000014","43","530867","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Veliš"
"947100551","207","3162","1035","1300150064","43","530867","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Veliš"
"947147409","70","3162","1035","1200659999","43","530867","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Veliš"
"947071871","140","3162",,,"43","530875","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Starkoč"
"947124003","12","3162","1035","1100000014","43","530875","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Starkoč"
"947088830","92","3162","1035","1300150064","43","530875","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Starkoč"
"947064385","36","3162","1035","1200659999","43","530875","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Starkoč"
"947072445","11284","3162",,,"43","530883","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vlašim"
"947100552","1722","3162","1035","1100000014","43","530883","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vlašim"
"947147410","6873","3162","1035","1300150064","43","530883","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vlašim"
"947124004","2689","3162","1035","1200659999","43","530883","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vlašim"
"947072433","552","3162",,,"43","530891","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vojkov"
"947100691","69","3162","1035","1100000014","43","530891","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vojkov"
"947124005","284","3162","1035","1300150064","43","530891","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vojkov"
"947064386","199","3162","1035","1200659999","43","530891","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vojkov"
"947072614","4371","3162",,,"43","530905","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Votice"
"947077211","715","3162","1035","1100000014","43","530905","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Votice"
"947064557","2673","3162","1035","1300150064","43","530905","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Votice"
"947100692","983","3162","1035","1200659999","43","530905","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Votice"
"947143032","392","3162",,,"43","530913","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vracovice"
"947112478","69","3162","1035","1100000014","43","530913","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vracovice"
"947064558","255","3162","1035","1300150064","43","530913","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vracovice"
"947124150","68","3162","1035","1200659999","43","530913","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vracovice"
"947096239","449","3162",,,"43","530921","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vranov"
"947112479","76","3162","1035","1100000014","43","530921","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vranov"
"947077212","283","3162","1035","1300150064","43","530921","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vranov"
"947088977","90","3162","1035","1200659999","43","530921","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vranov"
"947084431","133","3162",,,"43","530930","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Štipoklasy"
"947147565","24","3162","1035","1100000014","43","530930","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Štipoklasy"
"947112480","74","3162","1035","1300150064","43","530930","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Štipoklasy"
"947147564","35","3162","1035","1200659999","43","530930","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Štipoklasy"
"947131391","1026","3162",,,"43","530948","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vrchotovy Janovice"
"947147413","192","3162","1035","1100000014","43","530948","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vrchotovy Janovice"
"947100693","655","3162","1035","1300150064","43","530948","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vrchotovy Janovice"
"947112481","179","3162","1035","1200659999","43","530948","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vrchotovy Janovice"
"947096240","140","3162",,,"43","530956","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Opatovice I"
"947077215","23","3162","1035","1100000014","43","530956","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Opatovice I"
"947077214","78","3162","1035","1300150064","43","530956","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Opatovice I"
"947077213","39","3162","1035","1200659999","43","530956","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Opatovice I"
"947119625","19","3162",,,"43","530964","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bludov"
"947147566","1","3162","1035","1100000014","43","530964","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bludov"
"947124152","7","3162","1035","1300150064","43","530964","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bludov"
"947135904","11","3162","1035","1200659999","43","530964","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bludov"
"947131392","121","3162",,,"43","530972","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Třebětín"
"947100696","18","3162","1035","1100000014","43","530972","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Třebětín"
"947088978","64","3162","1035","1300150064","43","530972","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Třebětín"
"947100695","39","3162","1035","1200659999","43","530972","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Třebětín"
"947131393","282","3162",,,"43","530981","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Třebešice"
"947088979","64","3162","1035","1100000014","43","530981","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Třebešice"
"947064559","174","3162","1035","1300150064","43","530981","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Třebešice"
"947112482","44","3162","1035","1200659999","43","530981","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Třebešice"
"947096372","390","3162",,,"43","530999","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Močovice"
"947064560","75","3162","1035","1100000014","43","530999","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Močovice"
"947112484","241","3162","1035","1300150064","43","530999","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Močovice"
"947112483","74","3162","1035","1200659999","43","530999","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Močovice"
"947072769","326","3162",,,"43","531006","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Ludíkov"
"947077217","61","3162","1035","1100000014","43","531006","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Ludíkov"
"947147567","205","3162","1035","1300150064","43","531006","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Ludíkov"
"947077216","60","3162","1035","1200659999","43","531006","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Ludíkov"
"947143184","81","3162",,,"43","531014","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vodranty"
"947100840","14","3162","1035","1100000014","43","531014","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vodranty"
"947136045","35","3162","1035","1300150064","43","531014","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vodranty"
"947064561","32","3162","1035","1200659999","43","531014","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vodranty"
"947108062","514","3162",,,"43","531022","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Zdislavice"
"947124298","75","3162","1035","1100000014","43","531022","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Zdislavice"
"947147726","328","3162","1035","1300150064","43","531022","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Zdislavice"
"947077383","111","3162","1035","1200659999","43","531022","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Zdislavice"
"947096373","159","3162",,,"43","531031","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kamberk"
"947124300","22","3162","1035","1100000014","43","531031","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kamberk"
"947147727","87","3162","1035","1300150064","43","531031","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kamberk"
"947124299","50","3162","1035","1200659999","43","531031","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kamberk"
"947096374","405","3162",,,"43","531049","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Zvěstov"
"947064722","47","3162","1035","1100000014","43","531049","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Zvěstov"
"947077385","242","3162","1035","1300150064","43","531049","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Zvěstov"
"947077384","116","3162","1035","1200659999","43","531049","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Zvěstov"
"947096375","20551","3162",,,"43","531057","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Beroun"
"947124302","3622","3162","1035","1100000014","43","531057","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Beroun"
"947124301","13057","3162","1035","1300150064","43","531057","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Beroun"
"947147728","3872","3162","1035","1200659999","43","531057","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Beroun"
"947072770","141","3162",,,"43","531065","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Souňov"
"947089129","25","3162","1035","1100000014","43","531065","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Souňov"
"947147729","89","3162","1035","1300150064","43","531065","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Souňov"
"947077386","27","3162","1035","1200659999","43","531065","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Souňov"
"947072771","331","3162",,,"43","531073","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Běštín"
"947100984","49","3162","1035","1100000014","43","531073","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Běštín"
"947147900","209","3162","1035","1300150064","43","531073","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Běštín"
"947147730","73","3162","1035","1200659999","43","531073","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Běštín"
"947084605","977","3162",,,"43","531081","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Broumy"
"947064884","177","3162","1035","1100000014","43","531081","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Broumy"
"947124470","623","3162","1035","1300150064","43","531081","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Broumy"
